AÑO_ACCIDENTE,MES_ACCIDENTE,CLASE ACCIDENTE,SERVICIO_VEHICULO_ACCIDENTADO,CLASE_VEHICULO_ACCIDENTADO,CANTIDAD_VEHICULOS
2021,5,Choque,PUBLICO,MICROBUS,2
2021,5,Choque,PUBLICO,TRACTO/CAMION,10
2021,5,Choque,PUBLICO,VOLQUETA,4
2021,5,Otro,PARTICULAR,MOTOCICLETA,1
2021,6,Atropello,OTROS,BICICLETA O TRICICLO,1
2021,6,Atropello,PARTICULAR,AUTOMOVIL,6
2021,6,Atropello,PARTICULAR,CAMIONETA,2
2021,6,Atropello,PARTICULAR,MOTOCICLETA,4
2021,6,Atropello,PUBLICO,AUTOMOVIL,3
2021,6,Atropello,PUBLICO,BUS,2
2021,6,Atropello,PUBLICO,BUSETA,1
2021,6,Caida Ocupante,PARTICULAR,MOTOCICLETA,1
2021,6,Caida Ocupante,PUBLICO,BUSETA,3
2021,6,Choque,OFICIAL,BUS,1
2021,6,Choque,OFICIAL,CAMIONETA,2
2021,6,Choque,OTROS,AUTOMOVIL,3
2021,6,Choque,OTROS,MAQUINARIA INDUSTRIAL,1
2021,6,Choque,OTROS,MOTOCICLETA,3
2021,6,Choque,OTROS,BICICLETA O TRICICLO,12
2021,6,Choque,PARTICULAR,AUTOMOVIL,271
2021,6,Choque,PARTICULAR,CAMION,3
2021,6,Choque,PARTICULAR,CAMIONETA,70
2021,6,Choque,PARTICULAR,CAMPERO,18
2021,6,Choque,PARTICULAR,MOTOCICLETA,85
2021,6,Choque,PARTICULAR,VOLQUETA,2
2021,6,Choque,PUBLICO,AUTOMOVIL,92
2021,6,Choque,PUBLICO,BUS,66
2021,6,Choque,PUBLICO,BUSETA,18
2021,6,Choque,PUBLICO,CAMION,27
2021,6,Choque,PUBLICO,CAMIONETA,16
2021,6,Choque,PUBLICO,MICROBUS,4
2021,6,Choque,PUBLICO,TRACTO/CAMION,15
2021,6,Choque,PUBLICO,VOLQUETA,8
2021,6,Volcamiento,PARTICULAR,AUTOMOVIL,1
2021,6,Volcamiento,PUBLICO,AUTOMOVIL,1
2021,7,Atropello,OTROS,AUTOMOVIL,1
2021,7,Atropello,PARTICULAR,AUTOMOVIL,2
2021,7,Atropello,PARTICULAR,CAMIONETA,1
2021,7,Atropello,PARTICULAR,MOTOCICLETA,6
2021,7,Atropello,PUBLICO,AUTOMOVIL,1
2021,7,Atropello,PUBLICO,BUS,1
2021,7,Atropello,PUBLICO,CAMIONETA,1
2021,7,Caida Ocupante,PUBLICO,BUS,1
2021,7,Caida Ocupante,PUBLICO,BUSETA,1
2021,7,Choque,OFICIAL,CAMIONETA,1
2021,7,Choque,OFICIAL,CAMPERO,1
2021,7,Choque,OTROS,AUTOMOVIL,1
2021,7,Choque,OTROS,BICICLETA O TRICICLO,9
2021,7,Choque,PARTICULAR,AUTOMOVIL,291
2021,7,Choque,PARTICULAR,CAMION,5
2021,7,Choque,PARTICULAR,CAMIONETA,104
2021,7,Choque,PARTICULAR,CAMPERO,22
2021,7,Choque,PARTICULAR,MOTOCICLETA,100
2021,7,Choque,PUBLICO,AUTOMOVIL,96
2021,7,Choque,PUBLICO,BUS,83
2021,7,Choque,PUBLICO,BUSETA,28
2021,7,Choque,PUBLICO,CAMION,34
2021,7,Choque,PUBLICO,CAMIONETA,12
2021,7,Choque,PUBLICO,CAMPERO,1
2021,7,Choque,PUBLICO,MICROBUS,6
2021,7,Choque,PUBLICO,TRACTO/CAMION,12
2021,7,Choque,PUBLICO,VOLQUETA,6
2021,7,Incendio,OFICIAL,MOTOCICLETA,1
2021,7,Incendio,OTROS,AUTOMOVIL,1
2021,7,Otro,PUBLICO,BUS,1
2021,8,Atropello,PARTICULAR,AUTOMOVIL,2
2021,8,Atropello,PARTICULAR,CAMPERO,1
2021,8,Atropello,PARTICULAR,MOTOCICLETA,4
2021,8,Atropello,PUBLICO,AUTOMOVIL,1
2021,8,Atropello,PUBLICO,BUS,3
2021,8,Caida Ocupante,PUBLICO,MICROBUS,1
2021,8,Choque,OFICIAL,CAMION,2
2021,8,Choque,OFICIAL,CAMIONETA,2
2021,8,Choque,OFICIAL,MICROBUS,1
2021,8,Choque,OTROS,AUTOMOVIL,5
2021,8,Choque,OTROS,BICICLETA O TRICICLO,8
2021,8,Choque,PARTICULAR,AUTOMOVIL,311
2021,8,Choque,PARTICULAR,BUS,1
2021,8,Choque,PARTICULAR,CAMION,4
2021,8,Choque,PARTICULAR,CAMIONETA,127
2021,8,Choque,PARTICULAR,CAMPERO,36
2021,8,Choque,PARTICULAR,MOTOCICLETA,110
2021,8,Choque,PARTICULAR,TRACTO/CAMION,1
2021,8,Choque,PUBLICO,AUTOMOVIL,112
2021,8,Choque,PUBLICO,BUS,75
2021,8,Choque,PUBLICO,BUSETA,24
2021,8,Choque,PUBLICO,CAMION,28
2021,8,Choque,PUBLICO,CAMIONETA,19
2021,8,Choque,PUBLICO,MICROBUS,4
2021,8,Choque,PUBLICO,TRACTO/CAMION,20
2021,8,Choque,PUBLICO,VOLQUETA,9
2021,8,Otro,PARTICULAR,CAMIONETA,1
2021,8,Otro,PARTICULAR,MOTOCICLETA,2
2021,8,Otro,PUBLICO,CAMION,1
2021,8,Volcamiento,PARTICULAR,AUTOMOVIL,1
2021,9,Atropello,PARTICULAR,AUTOMOVIL,1
2021,9,Atropello,PARTICULAR,CAMION,1
2021,9,Atropello,PARTICULAR,CAMIONETA,3
2021,9,Atropello,PARTICULAR,CAMPERO,1
2021,9,Atropello,PARTICULAR,MOTOCICLETA,4
2021,9,Atropello,PUBLICO,AUTOMOVIL,1
2021,9,Atropello,PUBLICO,BUS,3
2021,9,Atropello,PUBLICO,CAMION,1
2021,9,Atropello,PUBLICO,CAMIONETA,1
2021,9,Atropello,PUBLICO,TRACTO/CAMION,1
2021,9,Caida Ocupante,PUBLICO,BUS,2
2021,9,Choque,OFICIAL,AUTOMOVIL,2
2021,9,Choque,OFICIAL,CAMIONETA,1
2021,9,Choque,OFICIAL,MOTOCICLETA,1
2021,9,Choque,OTROS,AUTOMOVIL,3
2021,9,Choque,OTROS,BICICLETA O TRICICLO,7
2021,9,Choque,PARTICULAR,AUTOMOVIL,266
2021,9,Choque,PARTICULAR,CAMION,3
2021,9,Choque,PARTICULAR,CAMIONETA,106
2021,9,Choque,PARTICULAR,CAMPERO,17
2021,9,Choque,PARTICULAR,MOTOCARRO,1
2021,9,Choque,PARTICULAR,MOTOCICLETA,103
2021,9,Choque,PARTICULAR,VOLQUETA,1
2021,9,Choque,PUBLICO,AUTOMOVIL,100
2021,9,Choque,PUBLICO,BUS,62
2021,9,Choque,PUBLICO,BUSETA,22
2021,9,Choque,PUBLICO,CAMION,29
2021,9,Choque,PUBLICO,CAMIONETA,25
2021,9,Choque,PUBLICO,MICROBUS,8
2021,9,Choque,PUBLICO,TRACTO/CAMION,12
2021,9,Choque,PUBLICO,VOLQUETA,4
2021,9,Incendio,PARTICULAR,AUTOMOVIL,1
2021,9,Otro,PARTICULAR,AUTOMOVIL,2
2021,9,Otro,PARTICULAR,MOTOCICLETA,1
2021,9,Otro,PUBLICO,AUTOMOVIL,1
2021,10,Atropello,OTROS,BICICLETA O TRICICLO,2
2021,10,Atropello,PARTICULAR,AUTOMOVIL,2
2021,10,Atropello,PARTICULAR,CAMIONETA,1
2021,10,Atropello,PARTICULAR,MOTOCICLETA,7
2021,10,Atropello,PUBLICO,AUTOMOVIL,2
2021,10,Atropello,PUBLICO,BUS,2
2021,10,Atropello,PUBLICO,TRACTO/CAMION,1
2021,10,Caida Ocupante,PUBLICO,BUS,2
2021,10,Caida Ocupante,PUBLICO,VOLQUETA,1
2021,10,Choque,OFICIAL,AUTOMOVIL,1
2021,10,Choque,OFICIAL,MOTOCICLETA,6
2021,10,Choque,OTROS,AUTOMOVIL,1
2021,10,Choque,OTROS,BICICLETA O TRICICLO,4
2021,10,Choque,PARTICULAR,AUTOMOVIL,300
2021,10,Choque,PARTICULAR,CAMION,10
2021,10,Choque,PARTICULAR,CAMIONETA,115
2021,10,Choque,PARTICULAR,CAMPERO,21
2021,10,Choque,PARTICULAR,MOTOCICLETA,90
2021,10,Choque,PARTICULAR,VOLQUETA,2
2021,10,Choque,PARTICULAR,MINI RETROEXCAVADORA,1
2021,10,Choque,PUBLICO,AUTOMOVIL,112
2021,10,Choque,PUBLICO,BUS,81
2021,10,Choque,PUBLICO,BUSETA,19
2021,10,Choque,PUBLICO,CAMION,34
2021,10,Choque,PUBLICO,CAMIONETA,20
2021,10,Choque,PUBLICO,MICROBUS,2
2021,10,Choque,PUBLICO,TRACTO/CAMION,13
2021,10,Choque,PUBLICO,VOLQUETA,6
2021,10,Volcamiento,PARTICULAR,AUTOMOVIL,1
2021,11,Atropello,OFICIAL,MOTOCICLETA,1
2021,11,Atropello,PARTICULAR,AUTOMOVIL,2
2021,11,Atropello,PARTICULAR,MOTOCICLETA,7
2021,11,Atropello,PUBLICO,AUTOMOVIL,2
2021,11,Atropello,PUBLICO,BUS,4
2021,11,Atropello,PUBLICO,BUSETA,1
2021,11,Atropello,PUBLICO,CAMION,1
2021,11,Caida Ocupante,OFICIAL,MOTOCICLETA,1
2021,11,Caida Ocupante,PARTICULAR,MOTOCICLETA,2
2021,11,Caida Ocupante,PUBLICO,BUS,1
2021,11,Choque,OFICIAL,AUTOMOVIL,1
2021,11,Choque,OFICIAL,MOTOCICLETA,2
2021,11,Choque,OFICIAL,VOLQUETA,1
2021,11,Choque,OTROS,AUTOMOVIL,1
2021,11,Choque,OTROS,MOTOCICLETA,1
2021,11,Choque,OTROS,BICICLETA O TRICICLO,10
2021,11,Choque,PARTICULAR,AUTOMOVIL,320
2021,11,Choque,PARTICULAR,CAMION,5
2021,11,Choque,PARTICULAR,CAMIONETA,124
2021,11,Choque,PARTICULAR,CAMPERO,20
2021,11,Choque,PARTICULAR,MICROBUS,3
2021,11,Choque,PARTICULAR,MOTOCICLETA,100
2021,11,Choque,PARTICULAR,TRACTO/CAMION,1
2021,11,Choque,PARTICULAR,VOLQUETA,1
2021,11,Choque,PUBLICO,AUTOMOVIL,90
2021,11,Choque,PUBLICO,BUS,82
2021,11,Choque,PUBLICO,BUSETA,25
2021,11,Choque,PUBLICO,CAMION,37
2021,11,Choque,PUBLICO,CAMIONETA,30
2021,11,Choque,PUBLICO,MICROBUS,4
2021,11,Choque,PUBLICO,TRACTO/CAMION,26
2021,11,Choque,PUBLICO,VOLQUETA,4
2021,11,Otro,PARTICULAR,MOTOCICLETA,3
2021,12,Atropello,PARTICULAR,AUTOMOVIL,3
2021,12,Atropello,PARTICULAR,CAMIONETA,4
2021,12,Atropello,PARTICULAR,CAMPERO,1
2021,12,Atropello,PARTICULAR,MOTOCICLETA,8
2021,12,Atropello,PUBLICO,BUS,2
2021,12,Atropello,PUBLICO,CAMION,1
2021,12,Atropello,PUBLICO,CAMIONETA,1
2021,12,Atropello,PUBLICO,TRACTO/CAMION,1
2021,12,Caida Ocupante,PARTICULAR,MOTOCICLETA,1
2021,12,Caida Ocupante,PUBLICO,BUS,3
2021,12,Caida Ocupante,PUBLICO,BUSETA,1
2021,12,Choque,OFICIAL,AUTOMOVIL,1
2021,12,Choque,OFICIAL,CAMION,1
2021,12,Choque,OFICIAL,CAMIONETA,1
2021,12,Choque,OFICIAL,CAMPERO,2
2021,12,Choque,OFICIAL,MOTOCICLETA,1
2021,12,Choque,OTROS,AUTOMOVIL,1
2021,12,Choque,OTROS,MOTOCICLETA,1
2021,12,Choque,OTROS,TRACCION ANIMAL,1
2021,12,Choque,OTROS,BICICLETA O TRICICLO,15
2021,12,Choque,OTROS,OTROS,1
2021,12,Choque,PARTICULAR,AUTOMOVIL,336
2021,12,Choque,PARTICULAR,CAMION,5
2021,12,Choque,PARTICULAR,CAMIONETA,130
2021,12,Choque,PARTICULAR,CAMPERO,34
2021,12,Choque,PARTICULAR,MINICARGADOR,1
2021,12,Choque,PARTICULAR,MONTACARGAS,1
2021,12,Choque,PARTICULAR,MOTOCARRO,1
2021,12,Choque,PARTICULAR,MOTOCICLETA,103
2021,12,Choque,PARTICULAR,MOTOCICLO,1
2021,12,Choque,PARTICULAR,TRACTO/CAMION,2
2021,12,Choque,PUBLICO,AUTOMOVIL,112
2021,12,Choque,PUBLICO,BUS,85
2021,12,Choque,PUBLICO,BUSETA,22
2021,12,Choque,PUBLICO,CAMION,40
2021,12,Choque,PUBLICO,CAMIONETA,31
2021,12,Choque,PUBLICO,CAMPERO,1
2021,12,Choque,PUBLICO,MICROBUS,2
2021,12,Choque,PUBLICO,MOTOCICLETA,1
2021,12,Choque,PUBLICO,TRACTO/CAMION,29
2021,12,Choque,PUBLICO,VOLQUETA,8
2021,12,Otro,PARTICULAR,AUTOMOVIL,1
2021,12,Otro,PARTICULAR,MOTOCICLETA,1
2021,12,Otro,PUBLICO,CAMIONETA,1
2021,12,Volcamiento,PARTICULAR,AUTOMOVIL,1
2021,12,Volcamiento,PARTICULAR,CAMIONETA,2
2022,1,Atropello,PARTICULAR,AUTOMOVIL,4
2022,1,Atropello,PARTICULAR,CAMIONETA,1
2022,1,Atropello,PARTICULAR,MOTOCICLETA,3
2022,1,Atropello,PUBLICO,AUTOMOVIL,2
2022,1,Atropello,PUBLICO,BUS,3
2022,1,Atropello,PUBLICO,CAMION,1
2022,1,Caida Ocupante,PUBLICO,BUS,1
2022,1,Caida Ocupante,PUBLICO,BUSETA,1
2022,1,Choque,OFICIAL,CAMIONETA,2
2022,1,Choque,OFICIAL,MOTOCICLETA,4
2022,1,Choque,OTROS,AUTOMOVIL,1
2022,1,Choque,OTROS,BICICLETA O TRICICLO,3
2022,1,Choque,PARTICULAR,AUTOMOVIL,289
2022,1,Choque,PARTICULAR,CAMION,1
2022,1,Choque,PARTICULAR,CAMIONETA,110
2022,1,Choque,PARTICULAR,CAMPERO,17
2022,1,Choque,PARTICULAR,MOTOCARRO,1
2022,1,Choque,PARTICULAR,MOTOCICLETA,107
2022,1,Choque,PUBLICO,AUTOMOVIL,96
2022,1,Choque,PUBLICO,BUS,82
2022,1,Choque,PUBLICO,BUSETA,12
2022,1,Choque,PUBLICO,CAMION,34
2022,1,Choque,PUBLICO,CAMIONETA,18
2022,1,Choque,PUBLICO,MICROBUS,4
2022,1,Choque,PUBLICO,TRACTO/CAMION,6
2022,1,Choque,PUBLICO,VOLQUETA,2
2022,2,Atropello,OFICIAL,MOTOCICLETA,1
2022,2,Atropello,PARTICULAR,AUTOMOVIL,5
2022,2,Atropello,PARTICULAR,MOTOCICLETA,10
2022,2,Atropello,PUBLICO,AUTOMOVIL,1
2022,2,Atropello,PUBLICO,BUS,1
2022,2,Atropello,PUBLICO,BUSETA,1
2022,2,Atropello,PUBLICO,CAMIONETA,1
2022,2,Caida Ocupante,PUBLICO,BUS,1
2022,2,Choque,No Aplica,CARGADOR,1
2022,2,Choque,OFICIAL,CAMIONETA,1
2022,2,Choque,OFICIAL,MOTOCICLETA,5
2022,2,Choque,OTROS,AUTOMOVIL,2
2022,2,Choque,OTROS,BICICLETA O TRICICLO,11
2022,2,Choque,OTROS,OTROS,1
2022,2,Choque,PARTICULAR,AUTOMOVIL,326
2022,2,Choque,PARTICULAR,CAMION,3
2022,2,Choque,PARTICULAR,CAMIONETA,96
2022,2,Choque,PARTICULAR,CAMPERO,27
2022,2,Choque,PARTICULAR,MICROBUS,1
2022,2,Choque,PARTICULAR,MINICARGADOR,1
2022,2,Choque,PARTICULAR,MOTOCICLETA,130
2022,2,Choque,PARTICULAR,TRACTO/CAMION,1
2022,2,Choque,PARTICULAR,VOLQUETA,2
2022,2,Choque,PARTICULAR,CICLOMOTOR,1
2022,2,Choque,PUBLICO,AUTOMOVIL,95
2022,2,Choque,PUBLICO,BUS,70
2022,2,Choque,PUBLICO,BUSETA,29
2022,2,Choque,PUBLICO,CAMION,26
2022,2,Choque,PUBLICO,CAMIONETA,23
2022,2,Choque,PUBLICO,MICROBUS,4
2022,2,Choque,PUBLICO,TRACTO/CAMION,20
2022,2,Choque,PUBLICO,VOLQUETA,1
2022,2,Volcamiento,OFICIAL,MOTOCICLETA,1
2022,2,Volcamiento,PARTICULAR,AUTOMOVIL,2
