AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2017,4,Motociclista,herido,Choque,M,28,1
2017,4,Motociclista,herido,Choque,M,29,1
2017,4,Motociclista,herido,Choque,M,31,1
2017,4,Motociclista,herido,Choque,M,26,1
2017,4,Motociclista,herido,Choque,M,44,1
2017,4,Motociclista,herido,Choque,M,39,1
2017,4,Pasajero,herido,Caida Ocupante,M,72,1
2017,4,Pasajero,herido,Choque,F,30,1
2017,4,Pasajero,herido,Choque,F,24,1
2017,4,Pasajero,herido,Choque,F,31,1
2017,4,Pasajero,herido,Choque,M,33,1
2017,4,Pasajero,herido,Choque,M,25,1
2017,4,Pasajero,herido,Choque,M,38,1
2017,4,Pasajero,herido,Choque,M,30,1
2017,4,Pasajero,herido,Choque,M,27,1
2017,4,Pasajero,herido,Choque,M,62,1
2017,4,Pasajero,herido,Choque,M,35,1
2017,4,Pasajero,herido,Choque,M,64,1
2017,4,Pasajero,herido,Choque,M,43,1
2017,4,Pasajero,herido,Choque,M,31,1
2017,4,Pasajero,herido,Choque,M,70,1
2017,4,Pasajero,herido,Choque,M,21,1
2017,4,Peaton,herido,Atropello,M,20,1
2017,4,Peaton,herido,Atropello,M,25,1
2017,4,Peaton,herido,Atropello,M,30,1
2017,4,Peaton,herido,Atropello,M,67,1
2017,4,Peaton,herido,Atropello,M,70,1
2017,4,Peaton,herido,Atropello,M,72,1
2017,4,Peaton,herido,Atropello,M,8,1
2017,4,Peaton,herido,Choque,M,33,1
2017,4,Peaton,herido,Choque,M,61,1
2017,5,Acompañante,herido,Choque,F,35,1
2017,5,Acompañante,herido,Choque,M,33,1
2017,5,Acompañante,herido,Choque,M,20,1
2017,5,Acompañante,herido,Choque,M,25,1
2017,5,Acompañante,herido,Choque,M,31,1
2017,5,Acompañante,muerto,Choque,M,22,1
2017,5,Ciclista,herido,Atropello,M,47,1
2017,5,Ciclista,herido,Choque,M,76,1
2017,5,Conductor,herido,Choque,M,72,1
2017,5,Motociclista,herido,Atropello,M,31,1
2017,5,Motociclista,herido,Choque,F,37,1
2017,5,Motociclista,herido,Choque,M,33,1
2017,5,Motociclista,herido,Choque,M,34,1
2017,5,Motociclista,herido,Choque,M,37,1
2017,5,Motociclista,herido,Choque,M,23,1
2017,5,Motociclista,herido,Choque,M,26,1
2017,5,Motociclista,muerto,Choque,M,26,1
2017,5,Pasajero,herido,Atropello,M,47,1
2017,5,Pasajero,herido,Choque,F,23,1
2017,5,Pasajero,herido,Choque,F,36,1
2017,5,Pasajero,herido,Choque,F,29,1
2017,5,Pasajero,herido,Choque,F,66,1
2017,5,Pasajero,herido,Volcamiento,F,41,3
2017,5,Pasajero,herido,Volcamiento,M,25,1
2017,5,Pasajero,herido,Volcamiento,M,43,2
2017,5,Pasajero,herido,Volcamiento,M,47,1
2017,5,Peaton,herido,Atropello,F,22,1
2017,5,Peaton,herido,Atropello,F,61,1
2017,5,Peaton,herido,Atropello,F,6,1
2017,5,Peaton,herido,Atropello,F,5,1
2017,5,Peaton,herido,Atropello,F,44,1
2017,5,Peaton,herido,Atropello,M,10,1
2017,5,Peaton,herido,Atropello,M,33,1
2017,5,Peaton,herido,Atropello,M,61,2
2017,5,Peaton,herido,Atropello,M,25,1
2017,5,Peaton,herido,Atropello,M,38,1
2017,5,Peaton,herido,Atropello,M,27,1
2017,5,Peaton,herido,Atropello,M,76,1
2017,5,Peaton,muerto,Atropello,F,32,1
2017,6,Acompañante,herido,Atropello,M,37,1
2017,6,Acompañante,herido,Choque,F,38,1
2017,6,Acompañante,herido,Choque,F,62,1
2017,6,Acompañante,herido,Choque,F,26,1
2017,6,Acompañante,herido,Choque,M,57,1
2017,6,Acompañante,herido,Choque,M,30,1
2017,6,Acompañante,muerto,Choque,F,22,1
2017,6,Ciclista,herido,Choque,M,24,1
2017,6,Conductor,herido,Choque,F,28,1
2017,6,Conductor,herido,Choque,M,61,1
2017,6,Conductor,herido,Choque,M,41,1
2017,6,Motociclista,herido,Atropello,F,39,1
2017,6,Motociclista,herido,Atropello,M,24,1
2017,6,Motociclista,herido,Choque,M,30,2
2017,6,Motociclista,herido,Choque,M,41,1
2017,6,Motociclista,herido,Choque,M,29,1
2017,6,Motociclista,herido,Choque,M,31,1
2017,6,Pasajero,herido,Caida Ocupante,F,62,1
2017,6,Pasajero,herido,Choque,F,46,1
2017,6,Pasajero,herido,Choque,F,26,1
2017,6,Pasajero,herido,Choque,M,46,1
2017,6,Pasajero,herido,Choque,M,53,1
2017,6,Pasajero,herido,Otro,M,49,1
2017,6,Peaton,herido,Atropello,F,30,1
2017,6,Peaton,herido,Atropello,F,63,1
2017,6,Peaton,herido,Atropello,F,83,1
2017,6,Peaton,herido,Atropello,M,61,1
2017,6,Peaton,herido,Atropello,M,46,1
2017,6,Peaton,herido,Atropello,M,27,1
2017,6,Peaton,herido,Atropello,M,7,1
2017,6,Peaton,herido,Atropello,M,35,1
2017,6,Peaton,herido,Atropello,M,42,1
2017,6,Peaton,herido,Atropello,M,56,1
2017,6,Peaton,herido,Atropello,M,54,1
2017,6,Peaton,herido,Atropello,M,71,1
2017,6,Peaton,herido,Atropello,M,9,1
2017,6,Peaton,muerto,Atropello,M,61,1
2017,7,Acompañante,herido,Choque,F,34,1
2017,7,Acompañante,herido,Choque,F,45,2
2017,7,Acompañante,herido,Choque,F,40,1
2017,7,Acompañante,herido,Choque,F,29,1
2017,7,Acompañante,herido,Choque,M,20,1
2017,7,Acompañante,herido,Choque,M,38,1
2017,7,Acompañante,herido,Choque,M,27,1
2017,7,Ciclista,herido,Choque,M,63,1
2017,7,Ciclista,herido,Choque,M,62,1
2017,7,Conductor,herido,Choque,M,23,1
2017,7,Conductor,herido,Choque,M,54,1
2017,7,Conductor,herido,Choque,M,89,1
2017,7,Motociclista,herido,Atropello,M,27,1
2017,7,Motociclista,herido,Atropello,M,24,2
2017,7,Motociclista,herido,Choque,M,37,1
2017,7,Motociclista,herido,Choque,M,23,1
2017,7,Motociclista,herido,Choque,M,38,1
2017,7,Motociclista,herido,Choque,M,45,1
2017,7,Motociclista,herido,Choque,M,28,3
2017,7,Motociclista,herido,Choque,M,35,1
2017,7,Motociclista,herido,Choque,M,42,2
2017,7,Motociclista,herido,Choque,M,29,1
2017,7,Motociclista,herido,Choque,M,31,1
2017,7,Motociclista,herido,Choque,M,51,1
2017,7,Motociclista,herido,Choque,M,44,1
2017,7,Motociclista,herido,Choque,M,54,1
2017,7,Motociclista,herido,Choque,M,71,1
2017,7,Otros,herido,Choque,M,33,1
2017,7,Otros,muerto,Choque,M,40,1
2017,7,Pasajero,herido,Atropello,M,9,1
2017,7,Pasajero,herido,Caida Ocupante,F,35,1
2017,7,Pasajero,herido,Choque,F,45,1
2017,7,Pasajero,herido,Choque,F,40,1
2017,7,Pasajero,herido,Choque,F,29,1
2017,7,Pasajero,herido,Choque,F,52,1
2017,7,Pasajero,herido,Choque,M,49,1
2017,7,Pasajero,herido,Choque,M,64,1
2017,7,Pasajero,herido,Choque,M,42,1
2017,7,Pasajero,herido,Choque,M,39,1
2017,7,Pasajero,herido,Choque,M,15,1
2017,7,Peaton,herido,Atropello,F,24,1
2017,7,Peaton,herido,Atropello,F,11,1
2017,7,Peaton,herido,Atropello,F,26,1
2017,7,Peaton,herido,Atropello,F,60,1
2017,7,Peaton,herido,Atropello,M,10,1
2017,7,Peaton,herido,Atropello,M,61,1
2017,7,Peaton,herido,Atropello,M,32,1
2017,7,Peaton,herido,Atropello,M,24,2
2017,7,Peaton,herido,Atropello,M,63,1
2017,7,Peaton,herido,Atropello,M,56,1
2017,7,Peaton,herido,Atropello,M,47,1
2017,7,Peaton,herido,Atropello,M,53,1
2017,7,Peaton,herido,Atropello,M,74,1
2017,7,Peaton,herido,Atropello,M,93,1
2017,7,Peaton,herido,Choque,F,76,1
2017,7,Peaton,herido,Choque,F,70,1
2017,7,Peaton,muerto,Atropello,M,63,1
2017,8,Acompañante,herido,Choque,F,33,1
2017,8,Acompañante,herido,Choque,F,22,1
2017,8,Acompañante,herido,Choque,F,23,1
2017,8,Acompañante,herido,Choque,F,57,1
2017,8,Acompañante,herido,Choque,F,25,1
2017,8,Acompañante,herido,Choque,F,38,1
2017,8,Acompañante,herido,Choque,F,27,1
2017,8,Acompañante,herido,Choque,F,40,2
2017,8,Acompañante,herido,Choque,F,42,1
2017,8,Acompañante,herido,Choque,F,26,1
2017,8,Acompañante,herido,Choque,F,54,1
2017,8,Acompañante,herido,Choque,F,21,1
2017,8,Acompañante,herido,Choque,M,50,2
2017,8,Acompañante,herido,Choque,M,22,2
2017,8,Acompañante,herido,Choque,M,32,1
2017,8,Acompañante,herido,Choque,M,20,1
2017,8,Acompañante,herido,Choque,M,27,2
2017,8,Acompañante,herido,Choque,M,41,1
2017,8,Acompañante,herido,Choque,M,28,1
2017,8,Acompañante,herido,Choque,M,40,3
2017,8,Acompañante,herido,Choque,M,29,2
2017,8,Acompañante,herido,Choque,M,31,1
2017,8,Acompañante,herido,Otro,M,38,1
2017,8,Acompañante,herido,Otro,M,26,1
2017,8,Acompañante,herido,Volcamiento,M,61,1
2017,8,Acompañante,muerto,Choque,M,30,1
2017,8,Ciclista,herido,Atropello,M,51,1
2017,8,Ciclista,herido,Choque,M,61,1
2017,8,Conductor,herido,Atropello,M,36,1
2017,8,Conductor,herido,Choque,F,50,1
2017,8,Conductor,herido,Choque,F,38,1
2017,8,Conductor,herido,Choque,F,55,1
2017,8,Conductor,herido,Choque,M,50,1
2017,8,Conductor,herido,Choque,M,62,1
2017,8,Conductor,herido,Choque,M,52,1
2017,8,Motociclista,herido,Atropello,M,62,1
2017,8,Motociclista,herido,Atropello,M,58,1
2017,8,Motociclista,herido,Choque,F,26,1
2017,8,Motociclista,herido,Choque,F,58,1
2017,8,Motociclista,herido,Choque,F,39,1
2017,8,Motociclista,herido,Choque,M,33,3
2017,8,Motociclista,herido,Choque,M,22,1
2017,8,Motociclista,herido,Choque,M,61,3
2017,8,Motociclista,herido,Choque,M,34,1
2017,8,Motociclista,herido,Choque,M,37,2
2017,8,Motociclista,herido,Choque,M,23,1
2017,8,Motociclista,herido,Choque,M,46,1
2017,8,Motociclista,herido,Choque,M,32,1
2017,8,Motociclista,herido,Choque,M,57,2
2017,8,Motociclista,herido,Choque,M,25,4
2017,8,Motociclista,herido,Choque,M,38,2
2017,8,Motociclista,herido,Choque,M,30,2
2017,8,Motociclista,herido,Choque,M,27,2
2017,8,Motociclista,herido,Choque,M,24,1
2017,8,Motociclista,herido,Choque,M,28,1
2017,8,Motociclista,herido,Choque,M,62,2
2017,8,Motociclista,herido,Choque,M,40,2
2017,8,Motociclista,herido,Choque,M,35,2
2017,8,Motociclista,herido,Choque,M,42,2
2017,8,Motociclista,herido,Choque,M,43,1
2017,8,Motociclista,herido,Choque,M,31,2
2017,8,Motociclista,herido,Choque,M,26,2
2017,8,Motociclista,herido,Choque,M,39,2
2017,8,Motociclista,herido,Choque,M,48,1
2017,8,Motociclista,herido,Choque,M,47,1
2017,8,Motociclista,herido,Choque,M,60,1
2017,8,Motociclista,herido,Otro,M,38,1
2017,8,Motociclista,herido,Otro,M,29,1
2017,8,Motociclista,herido,Volcamiento,M,37,1
2017,8,Motociclista,muerto,Choque,M,64,1
2017,8,Pasajero,herido,Caida Ocupante,F,42,1
2017,8,Pasajero,herido,Caida Ocupante,F,55,1
2017,8,Pasajero,herido,Caida Ocupante,F,13,1
2017,8,Pasajero,herido,Caida Ocupante,M,43,2
2017,8,Pasajero,herido,Caida Ocupante,M,26,1
2017,8,Pasajero,herido,Caida Ocupante,M,55,1
2017,8,Pasajero,herido,Choque,F,32,1
2017,8,Pasajero,herido,Choque,F,25,1
2017,8,Pasajero,herido,Choque,F,27,1
2017,8,Pasajero,herido,Choque,F,41,2
2017,8,Pasajero,herido,Choque,F,28,1
2017,8,Pasajero,herido,Choque,F,40,1
2017,8,Pasajero,herido,Choque,F,66,1
2017,8,Pasajero,herido,Choque,M,10,1
2017,8,Pasajero,herido,Choque,M,61,1
2017,8,Pasajero,herido,Choque,M,34,1
2017,8,Pasajero,herido,Choque,M,36,1
2017,8,Pasajero,herido,Choque,M,31,1
2017,8,Pasajero,herido,Choque,M,44,1
2017,8,Pasajero,herido,Choque,M,87,1
2017,8,Peaton,herido,Atropello,F,41,1
2017,8,Peaton,herido,Atropello,F,6,1
2017,8,Peaton,herido,Atropello,F,35,1
2017,8,Peaton,herido,Atropello,F,39,1
2017,8,Peaton,herido,Atropello,F,17,1
2017,8,Peaton,herido,Atropello,M,22,1
2017,8,Peaton,herido,Atropello,M,34,2
2017,8,Peaton,herido,Atropello,M,20,1
2017,8,Peaton,herido,Atropello,M,36,1
2017,8,Peaton,herido,Atropello,M,30,1
2017,8,Peaton,herido,Atropello,M,19,1
2017,8,Peaton,herido,Atropello,M,69,1
2017,8,Peaton,herido,Atropello,M,43,1
2017,8,Peaton,herido,Atropello,M,5,1
2017,8,Peaton,herido,Atropello,M,39,1
2017,8,Peaton,herido,Atropello,M,17,2
2017,8,Peaton,herido,Atropello,M,77,1
2017,8,Peaton,herido,Atropello,M,65,1
2017,8,Peaton,herido,Choque,F,41,1
2017,8,Peaton,herido,Choque,F,54,1
2017,8,Peaton,herido,Choque,F,8,1
2017,8,Peaton,herido,Otro,F,48,1
2017,8,Peaton,herido,Otro,M,33,1
2017,9,Acompañante,herido,Atropello,F,32,1
2017,9,Acompañante,herido,Choque,F,33,1
2017,9,Acompañante,herido,Choque,F,38,2
2017,9,Acompañante,herido,Choque,F,27,2
2017,9,Acompañante,herido,Choque,F,24,1
2017,9,Acompañante,herido,Choque,F,49,1
2017,9,Acompañante,herido,Choque,F,45,1
2017,9,Acompañante,herido,Choque,F,28,1
2017,9,Acompañante,herido,Choque,F,62,1
2017,9,Acompañante,herido,Choque,F,35,1
2017,9,Acompañante,herido,Choque,F,60,1
2017,9,Acompañante,herido,Choque,M,30,2
2017,9,Acompañante,herido,Choque,M,41,1
2017,9,Acompañante,herido,Choque,M,40,1
2017,9,Acompañante,herido,Choque,M,43,1
2017,9,Acompañante,herido,Choque,M,29,1
2017,9,Acompañante,herido,Choque,M,5,1
2017,9,Acompañante,herido,Choque,M,14,4
2017,9,Acompañante,herido,Choque,M,26,1
2017,9,Acompañante,herido,Choque,M,51,1
2017,9,Acompañante,herido,Choque,M,18,1
2017,9,Acompañante,herido,Choque,M,67,1
2017,9,Acompañante,herido,Choque,M,44,2
2017,9,Acompañante,herido,Choque,M,58,1
2017,9,Acompañante,herido,Choque,M,16,2
2017,9,Acompañante,herido,Choque,M,39,1
2017,9,Acompañante,herido,Choque,M,15,1
2017,9,Acompañante,herido,Choque,M,17,1
2017,9,Acompañante,herido,Choque,M,53,1
2017,9,Ciclista,herido,Choque,M,31,1
2017,9,Ciclista,herido,Choque,M,26,1
2017,9,Ciclista,herido,Choque,M,51,1
2017,9,Ciclista,herido,Choque,M,39,1
2017,9,Conductor,herido,Atropello,M,40,1
2017,9,Conductor,herido,Choque,M,61,1
2017,9,Conductor,herido,Choque,M,30,1
2017,9,Conductor,herido,Choque,M,41,1
2017,9,Conductor,herido,Choque,M,24,1
2017,9,Conductor,herido,Choque,M,45,1
2017,9,Conductor,herido,Choque,M,64,1
2017,9,Conductor,herido,Choque,M,31,1
2017,9,Conductor,herido,Volcamiento,M,50,1
2017,9,Motociclista,herido,Atropello,M,35,1
2017,9,Motociclista,herido,Choque,F,43,1
2017,9,Motociclista,herido,Choque,M,33,4
2017,9,Motociclista,herido,Choque,M,34,2
2017,9,Motociclista,herido,Choque,M,37,2
2017,9,Motociclista,herido,Choque,M,68,1
2017,9,Motociclista,herido,Choque,M,23,1
2017,9,Motociclista,herido,Choque,M,25,3
2017,9,Motociclista,herido,Choque,M,38,1
2017,9,Motociclista,herido,Choque,M,30,2
2017,9,Motociclista,herido,Choque,M,27,2
2017,9,Motociclista,herido,Choque,M,41,2
2017,9,Motociclista,herido,Choque,M,24,3
2017,9,Motociclista,herido,Choque,M,45,1
2017,9,Motociclista,herido,Choque,M,28,3
2017,9,Motociclista,herido,Choque,M,62,2
2017,9,Motociclista,herido,Choque,M,40,1
2017,9,Motociclista,herido,Choque,M,35,4
2017,9,Motociclista,herido,Choque,M,69,1
2017,9,Motociclista,herido,Choque,M,42,1
2017,9,Motociclista,herido,Choque,M,56,1
2017,9,Motociclista,herido,Choque,M,29,3
2017,9,Motociclista,herido,Choque,M,31,3
2017,9,Motociclista,herido,Choque,M,26,2
2017,9,Motociclista,herido,Choque,M,51,1
2017,9,Motociclista,herido,Choque,M,55,1
2017,9,Motociclista,herido,Choque,M,52,1
2017,9,Motociclista,herido,Choque,M,39,1
2017,9,Motociclista,herido,Choque,M,48,1
2017,9,Motociclista,herido,Choque,M,54,2
2017,9,Motociclista,muerto,Choque,M,28,1
2017,9,Motociclista,muerto,Choque,M,43,1
2017,9,Otros,muerto,Atropello,M,51,1
2017,9,Pasajero,herido,Caida Ocupante,M,53,1
2017,9,Pasajero,herido,Choque,F,46,1
2017,9,Pasajero,herido,Choque,F,30,1
2017,9,Pasajero,herido,Choque,F,41,1
2017,9,Pasajero,herido,Choque,F,63,1
2017,9,Pasajero,herido,Choque,F,40,1
2017,9,Pasajero,herido,Choque,F,58,1
2017,9,Pasajero,herido,Choque,F,70,1
2017,9,Pasajero,herido,Choque,F,48,1
2017,9,Pasajero,herido,Choque,M,20,1
2017,9,Pasajero,herido,Choque,M,25,4
2017,9,Pasajero,herido,Choque,M,38,2
2017,9,Pasajero,herido,Choque,M,27,1
2017,9,Pasajero,herido,Choque,M,41,1
2017,9,Pasajero,herido,Choque,M,6,1
2017,9,Pasajero,herido,Choque,M,56,1
2017,9,Pasajero,herido,Choque,M,43,3
2017,9,Pasajero,herido,Choque,M,26,2
2017,9,Pasajero,herido,Choque,M,47,1
2017,9,Pasajero,herido,Choque,M,78,1
2017,9,Peaton,herido,Atropello,F,69,1
2017,9,Peaton,herido,Atropello,F,75,1
2017,9,Peaton,herido,Atropello,F,11,1
2017,9,Peaton,herido,Atropello,F,65,1
2017,9,Peaton,herido,Atropello,M,25,1
2017,9,Peaton,herido,Atropello,M,24,1
2017,9,Peaton,herido,Atropello,M,49,1
2017,9,Peaton,herido,Atropello,M,28,1
2017,9,Peaton,herido,Atropello,M,63,1
2017,9,Peaton,herido,Atropello,M,64,1
2017,9,Peaton,herido,Atropello,M,26,1
2017,9,Peaton,herido,Atropello,M,52,1
2017,9,Peaton,herido,Atropello,M,66,1
2017,9,Peaton,herido,Atropello,M,85,1
2017,9,Peaton,herido,Atropello,M,74,1
2017,9,Peaton,herido,Atropello,M,12,1
2017,9,Peaton,herido,Choque,F,32,1
2017,9,Peaton,herido,Choque,M,31,1
2017,10,Acompañante,herido,Atropello,M,43,1
2017,10,Acompañante,herido,Choque,F,37,1
2017,10,Acompañante,herido,Choque,F,23,1
2017,10,Acompañante,herido,Choque,F,27,1
2017,10,Acompañante,herido,Choque,F,28,1
2017,10,Acompañante,herido,Choque,F,26,1
2017,10,Acompañante,herido,Choque,F,4,1
2017,10,Acompañante,herido,Choque,M,33,1
2017,10,Acompañante,herido,Choque,M,57,1
2017,10,Acompañante,herido,Choque,M,36,1
2017,10,Acompañante,herido,Choque,M,24,1
2017,10,Acompañante,herido,Choque,M,45,1
2017,10,Acompañante,herido,Choque,M,43,1
2017,10,Acompañante,herido,Choque,M,70,1
2017,10,Acompañante,herido,Choque,M,17,1
2017,10,Acompañante,herido,Choque,M,21,1
2017,10,Ciclista,herido,Choque,F,50,1
2017,10,Conductor,herido,Choque,F,37,1
2017,10,Conductor,herido,Choque,M,36,1
2017,10,Conductor,herido,Choque,M,30,1
2017,10,Conductor,herido,Choque,M,24,1
2017,10,Conductor,herido,Choque,M,49,1
2017,10,Conductor,herido,Choque,M,28,1
2017,10,Conductor,herido,Choque,M,56,1
2017,10,Conductor,herido,Choque,M,43,1
2017,10,Conductor,herido,Choque,M,26,1
2017,10,Conductor,herido,Choque,M,71,1
2017,10,Conductor,herido,Choque,M,65,1
2017,10,Conductor,herido,Incendio,M,61,1
2017,10,Motociclista,herido,Atropello,M,32,1
2017,10,Motociclista,herido,Choque,F,32,1
2017,10,Motociclista,herido,Choque,F,38,1
2017,10,Motociclista,herido,Choque,F,36,1
2017,10,Motociclista,herido,Choque,F,35,2
2017,10,Motociclista,herido,Choque,F,29,1
2017,10,Motociclista,herido,Choque,F,26,1
2017,10,Motociclista,herido,Choque,M,50,2
2017,10,Motociclista,herido,Choque,M,33,2
2017,10,Motociclista,herido,Choque,M,22,2
2017,10,Motociclista,herido,Choque,M,61,1
2017,10,Motociclista,herido,Choque,M,34,3
2017,10,Motociclista,herido,Choque,M,37,1
2017,10,Motociclista,herido,Choque,M,32,4
2017,10,Motociclista,herido,Choque,M,57,1
2017,10,Motociclista,herido,Choque,M,25,5
2017,10,Motociclista,herido,Choque,M,36,1
2017,10,Motociclista,herido,Choque,M,27,3
2017,10,Motociclista,herido,Choque,M,24,2
2017,10,Motociclista,herido,Choque,M,45,3
2017,10,Motociclista,herido,Choque,M,28,2
2017,10,Motociclista,herido,Choque,M,40,2
2017,10,Motociclista,herido,Choque,M,35,1
2017,10,Motociclista,herido,Choque,M,42,2
2017,10,Motociclista,herido,Choque,M,56,1
2017,10,Motociclista,herido,Choque,M,43,2
2017,10,Motociclista,herido,Choque,M,29,4
2017,10,Motociclista,herido,Choque,M,31,3
2017,10,Motociclista,herido,Choque,M,26,1
2017,10,Motociclista,herido,Choque,M,44,4
2017,10,Motociclista,herido,Choque,M,58,2
2017,10,Motociclista,herido,Choque,M,66,1
2017,10,Motociclista,herido,Choque,M,39,2
2017,10,Motociclista,herido,Choque,M,47,1
2017,10,Motociclista,herido,Choque,M,60,2
2017,10,Motociclista,herido,Otro,M,33,1
2017,10,Motociclista,herido,Otro,M,38,1
2017,10,Motociclista,herido,Otro,M,53,1
2017,10,Motociclista,muerto,Choque,M,52,1
2017,10,Pasajero,herido,Atropello,F,46,1
2017,10,Pasajero,herido,Caida Ocupante,M,20,1
2017,10,Pasajero,herido,Caida Ocupante,M,28,1
2017,10,Pasajero,herido,Caida Ocupante,M,17,1
2017,10,Pasajero,herido,Choque,F,22,1
2017,10,Pasajero,herido,Choque,F,36,1
2017,10,Pasajero,herido,Choque,F,35,1
2017,10,Pasajero,herido,Choque,F,69,1
2017,10,Pasajero,herido,Choque,F,64,1
2017,10,Pasajero,herido,Choque,F,43,1
2017,10,Pasajero,herido,Choque,F,14,1
2017,10,Pasajero,herido,Choque,F,54,1
2017,10,Pasajero,herido,Choque,F,12,1
2017,10,Pasajero,herido,Choque,M,23,1
2017,10,Pasajero,herido,Choque,M,46,1
2017,10,Pasajero,herido,Choque,M,25,1
2017,10,Pasajero,herido,Choque,M,36,1
2017,10,Pasajero,herido,Choque,M,19,1
2017,10,Pasajero,herido,Choque,M,24,2
2017,10,Pasajero,herido,Choque,M,35,1
2017,10,Pasajero,herido,Choque,M,42,1
2017,10,Pasajero,herido,Choque,M,43,1
2017,10,Pasajero,herido,Choque,M,11,1
2017,10,Pasajero,herido,Choque,M,29,1
2017,10,Pasajero,herido,Choque,M,31,2
2017,10,Pasajero,herido,Choque,M,55,1
2017,10,Pasajero,herido,Choque,M,39,1
2017,10,Pasajero,herido,Choque,M,48,1
2017,10,Pasajero,herido,Choque,M,15,1
2017,10,Pasajero,herido,Choque,M,60,1
2017,10,Pasajero,herido,Choque,M,21,2
2017,10,Pasajero,herido,Incendio,F,50,1
2017,10,Pasajero,herido,Incendio,F,25,1
2017,10,Pasajero,herido,Incendio,F,36,1
2017,10,Pasajero,herido,Incendio,F,30,1
2017,10,Pasajero,herido,Incendio,F,41,1
2017,10,Pasajero,herido,Incendio,F,24,2
2017,10,Pasajero,herido,Incendio,F,28,1
2017,10,Pasajero,herido,Incendio,F,40,2
2017,10,Pasajero,herido,Incendio,F,29,1
2017,10,Pasajero,herido,Incendio,F,26,1
2017,10,Pasajero,herido,Incendio,F,67,1
2017,10,Pasajero,herido,Incendio,F,53,1
2017,10,Pasajero,herido,Incendio,F,65,1
2017,10,Pasajero,herido,Incendio,M,32,1
2017,10,Pasajero,herido,Incendio,M,27,1
2017,10,Pasajero,herido,Incendio,M,40,1
2017,10,Pasajero,herido,Incendio,M,31,1
2017,10,Pasajero,herido,Incendio,M,15,1
2017,10,Pasajero,herido,Incendio,M,72,1
2017,10,Peaton,herido,Atropello,F,41,1
2017,10,Peaton,herido,Atropello,F,67,1
2017,10,Peaton,herido,Atropello,F,44,1
2017,10,Peaton,herido,Atropello,F,73,1
2017,10,Peaton,herido,Atropello,M,10,1
2017,10,Peaton,herido,Atropello,M,37,1
2017,10,Peaton,herido,Atropello,M,68,1
2017,10,Peaton,herido,Atropello,M,30,2
2017,10,Peaton,herido,Atropello,M,59,2
2017,10,Peaton,herido,Atropello,M,29,1
2017,10,Peaton,herido,Atropello,M,31,1
2017,10,Peaton,herido,Atropello,M,39,1
2017,10,Peaton,herido,Atropello,M,21,1
2017,10,Peaton,herido,Atropello,M,8,1
2017,10,Peaton,herido,Choque,M,31,1
2017,10,Peaton,muerto,Atropello,M,50,1
2017,11,Acompañante,herido,Caida Ocupante,M,26,1
2017,11,Acompañante,herido,Choque,F,34,1
2017,11,Acompañante,herido,Choque,F,23,2
2017,11,Acompañante,herido,Choque,F,25,1
2017,11,Acompañante,herido,Choque,F,36,2
2017,11,Acompañante,herido,Choque,F,26,1
2017,11,Acompañante,herido,Choque,F,55,1
2017,11,Acompañante,herido,Choque,F,21,1
2017,11,Acompañante,herido,Choque,M,37,1
2017,11,Acompañante,herido,Choque,M,32,3
2017,11,Acompañante,herido,Choque,M,57,1
2017,11,Acompañante,herido,Choque,M,20,1
2017,11,Acompañante,herido,Choque,M,25,1
2017,11,Acompañante,herido,Choque,M,30,2
2017,11,Acompañante,herido,Choque,M,19,1
2017,11,Acompañante,herido,Choque,M,24,1
2017,11,Acompañante,herido,Choque,M,62,1
2017,11,Acompañante,herido,Choque,M,40,1
2017,11,Acompañante,herido,Choque,M,35,1
2017,11,Acompañante,herido,Choque,M,42,1
2017,11,Acompañante,herido,Choque,M,43,1
2017,11,Acompañante,herido,Choque,M,60,1
2017,11,Acompañante,herido,Volcamiento,F,40,1
2017,11,Acompañante,herido,Volcamiento,M,25,1
2017,11,Acompañante,herido,Volcamiento,M,27,1
2017,11,Acompañante,herido,Volcamiento,M,28,1
2017,11,Acompañante,herido,Volcamiento,M,64,1
2017,11,Acompañante,herido,Volcamiento,M,29,1
2017,11,Acompañante,muerto,Volcamiento,M,43,1
2017,11,Ciclista,herido,Choque,F,43,1
2017,11,Ciclista,herido,Choque,M,37,1
2017,11,Ciclista,herido,Choque,M,23,1
2017,11,Ciclista,herido,Choque,M,46,1
2017,11,Ciclista,herido,Choque,M,25,1
